C	118660	10239
U	11869	0
U	118694	0
C	118724	2731942
U	118817	0
C	118940	2510942
C	118944	2849623
C	118995	2080449
U	119012	0
U	119036	0
C	119132	2710495
U	119245	0
C	1193	2070185
C	11930	1567012
C	119375|provirus_28938_58861	1873341
U	119436	0
U	119451	0
C	119464	396359
U	119502	0
U	119542	0
U	11964	0
C	119641	10239
U	119688|provirus_144837_193030	0
U	119778	0
U	119839	0
U	11984	0
U	119862	0
U	11989	0
C	1199	2283015
C	11996	2282396
U	120070	0
U	120136	0
U	120147	0
C	120152	2731619
C	120222	2094720
U	120265	0
U	12033	0
U	120338	0
C	120357	2731360
C	120402	396359
C	120433	1916107
C	120541	396359
C	120561	2881398
U	12057	0
C	120632	2788787
C	120669|provirus_10106_92087	1623278
C	12068	2070184
U	120700	0
C	120704	1916107
U	120824	0
U	120838	0
C	120844|provirus_3_16354	2788787
C	120892	396359
U	120938	0
C	120947	139870
C	120977|provirus_62341_69510	2885983
U	121095	0
U	121145	0
C	12119	2023057
C	121197	2731619
C	121272|provirus_1_19361	1305708
C	121465	1589270
U	121520|provirus_3_23323	0
U	121535|provirus_1_17516	0
C	12154	139870
C	121544	1327985
C	12155	139870
U	121595	0
C	121598	12657
U	121610	0
C	12166	2731619
U	121677	0
U	121693	0
C	121756|provirus_549_29666	2656526
U	12177	0
C	121826	396359
C	121905	1837842
C	12192	10239
U	121922	0
C	122039	2710495
C	122046	1305708
C	122093	10239
U	122096	0
U	122116	0
C	12214	1887641
C	122265	2892342
C	12229	2788787
C	122307	1147043
C	122323	2731942
U	122328	0
U	122532|provirus_6899_12279	0
C	122552	113370
U	122559	0
U	122570|provirus_2_23670	0
U	122639	0
U	122699	0
U	122722	0
U	122785|provirus_108_58114	0
C	122842	2070186
C	122856	396359
C	122886	2530023
C	122894	2788787
C	12294|provirus_3_12258	2283015
C	122998	912321
C	123023	77775
C	123029	107324
U	123045	0
U	123059	0
U	123084	0
C	123087	2948922
U	123139	0
C	12314|provirus_1_124714	10239
C	123245	2772067
U	123287	0
U	123361	0
U	123516	0
C	12357|provirus_19966_64481	2530023
C	123593	1567012
U	123656	0
U	123726	0
C	12373	396359
U	123734	0
U	12377	0
C	123790	2731619
U	12383	0
U	123875	0
C	123882|provirus_3_15239	2169536
C	123882|provirus_65167_92339	2731619
U	123896	0
U	124073	0
U	124104	0
C	12414	1754217
C	124146	2842525
C	124202	1916107
C	124211|provirus_1_37677	1307804
C	124257	10239
U	1242|provirus_4732_50005	0
U	124349	0
U	124423	0
U	124477	0
C	124554	862945
C	124568	1147043
C	124573|provirus_659_30517	2731619
U	124672|provirus_287_52372	0
U	124692	0
C	124696	37105
U	124707	0
U	124746|provirus_7050_23305	0
U	124767	0
U	124780	0
U	12479	0
U	124795	0
C	124832	1161901
U	124850	0
C	125092	123630
C	125168	2731619
U	125232	0
U	125265	0
U	125279	0
U	12536	0
U	125409	0
U	125415	0
U	125429	0
U	125446	0
C	125485	2731619
U	125501	0
C	125530	2710495
C	125556	2788787
U	125566	0
C	125574	1137745
C	125581	2126984
U	125640	0
C	12570|provirus_15534_29207	1552735
C	125784	2070187
C	125814	2731619
U	125847|provirus_49895_98450	0
C	125893	1572712
C	125925	2788787
U	125948	0
U	125969|provirus_26_7735	0
U	125997	0
C	126	2948645
C	126027|provirus_22_26202	10239
U	126036	0
U	126224|provirus_116465_133317	0
C	126294	396359
U	1264	0
C	126417|provirus_46106_71684	1916107
U	12646	0
U	126483	0
U	126498	0
C	126506	10239
U	126563	0
U	126594	0
U	126607	0
C	126610|provirus_53695_84645	2656526
U	126611	0
U	126620	0
U	126647	0
U	126665	0
C	126674	2282206
U	126718	0
C	126742|provirus_1_18856	1327037
U	126846	0
C	12685	2126985
U	126887	0
U	126915	0
C	126995	2083300
U	127018	0
U	127200	0
U	127279	0
C	127341	2849715
U	12740	0
U	127517	0
C	127565	2731360
U	1276	0
C	127610|provirus_33085_77576	2530023
U	127632	0
C	127678	3060017
C	127693	1198136
U	127826	0
U	127827|provirus_13903_19915	0
C	127875	2788787
C	128039	2948645
U	128050	0
U	128074	0
C	128082|provirus_3712_20856	1643326
C	128083	2948610
U	128102	0
C	128107	2788787
U	12831	0
U	128329|provirus_1_19864	0
U	128337	0
C	128370	2070184
C	12841	1916107
C	128516|provirus_46596_94214	2836007
U	128581	0
U	128582	0
U	128704	0
U	128713|provirus_20532_37227	0
C	128733|provirus_3_45316	59241
U	128756	0
U	128806	0
U	128823	0
U	128832	0
U	128842	0
C	128885|provirus_61058_194801	2731619
U	128896	0
U	129030	0
U	129152	0
U	12923	0
C	1293	2731619
C	129302	10239
U	129404	0
C	129415	2731619
C	129483	2731619
U	12949|provirus_17950_30225	0
U	129506	0
U	129580	0
C	129583	114777
U	129620	0
C	129716	139870
C	12977	2070185
C	129781	1572712
U	129868	0
U	129900	0
U	130117	0
C	130137	2946636
C	130174	2070184
C	130189	1792245
C	130285	2710495
U	130286	0
U	130373	0
U	130430	0
C	130457	396359
U	130504	0
C	130512	2948922
C	13055	1649240
U	13057	0
U	13058	0
U	130585	0
U	130601	0
U	130639	0
U	130644	0
C	130712	2942969
C	130717	2510942
U	130739	0
U	130771	0
U	130790	0
U	13080	0
U	130830	0
U	130888	0
C	130955	2731619
U	13103	0
U	131093	0
U	131113	0
U	131121	0
U	131161	0
C	131219	2596714
C	131220	2731619
U	13126|provirus_80899_117403	0
C	131349	2772074
U	131502	0
U	131550|provirus_15378_42058	0
U	131574	0
U	131601	0
U	131603	0
C	131843	1940555
U	131856	0
C	13193|provirus_1_33644	2731619
U	131941	0
U	132019	0
C	132056	2070186
C	13206	2419611
C	132133	2731619
U	132144	0
U	132148	0
C	132167	2942969
U	132178	0
U	13226	0
C	132282	2024265
C	132320	1916107
C	132354	2282396
C	132355	1623305
C	132359	12402
C	132363	2732969
U	132414	0
C	132453	1955558
C	132469	2109587
U	132538	0
C	13255	2843418
C	13256	2662297
U	132626	0
C	132683	1305708
C	132769	2948922
U	13282|provirus_53735_71250	0
U	132837	0
U	132850|provirus_3_13586	0
C	132853|provirus_1_9557	2885983
U	132879	0
U	132997|provirus_141_3818	0
U	133025	0
C	133114	2070184
U	133143	0
U	133172	0
C	133190	396359
U	133196	0
U	133256	0
U	133277	0
U	133293	0
C	133449	447909
U	133466	0
C	133482	2731619
U	133516	0
U	133559	0
C	13357	691965
U	133606	0
U	133630	0
U	13368	0
C	133686|provirus_19749_64242	2530023
U	13371	0
U	133710|provirus_1_18278	0
U	133747|provirus_27565_44010	0
C	133755	2859655
C	133826	1982088
U	133852	0
C	133910	2731619
C	1339|provirus_53580_104967	1198136
U	134007	0
U	134011	0
U	134107	0
U	134162	0
U	134174	0
U	134200	0
C	134215	2731619
U	134274	0
U	134374	0
U	134402	0
U	134409	0
U	13452	0
U	134541	0
C	134818	1643326
U	134822	0
U	134840	0
U	134890	0
C	134897	265522
C	134948	2710495
C	135128	1176422
C	13515|provirus_70100_111281	2788787
C	13516	2731619
U	13519	0
U	135197	0
U	135213	0
C	135240|provirus_5734_49581	2530023
C	1353	936152
U	13537	0
U	13540	0
U	135438	0
C	135474|provirus_47475_99569	2731619
U	135501	0
C	135534	2843416
U	135606	0
U	135614	0
U	13565	0
C	135783	2109587
U	135838	0
C	135904	2070186
C	135913|provirus_42207_80260	447909
U	135922|provirus_15378_42058	0
U	135929|provirus_29825_45701	0
C	135943	2070183
C	13595|provirus_54026_98541	2530023
C	136003	10239
C	136013	1582152
U	13602	0
U	136078	0
C	1361	2731619
U	136107	0
U	136129|provirus_1_17365	0
U	13622	0
U	136224	0
U	136554	0
C	13658|provirus_97926_130213	2731619
U	136650	0
C	136651	10497
U	136749	0
U	136760|provirus_10755_57565	0
U	136798	0
C	136888	1887650
C	136922|provirus_68786_143823	1649240
C	136925	77775
U	1370	0
U	137061	0
C	137084|provirus_60108_90805	10239
C	137084|provirus_93_14604	2169536
C	137114	864178
U	13722|provirus_45166_50125	0
U	137250	0
U	137298	0
C	137394	1582152
U	137468	0
U	137471	0
U	137511	0
U	137534	0
U	137549	0
C	137553	1091038
U	137606	0
U	137658	0
U	13768|provirus_1_13393	0
U	137704	0
C	137771	1327037
U	137787	0
U	137789|provirus_16498_42192	0
U	137795	0
C	13781|provirus_23_29875	2283015
U	137884	0
C	137935|provirus_333_43984	2731619
U	137988	0
C	13799	1455076
C	13802	2070183
U	138034	0
U	138175	0
U	138347	0
C	138391	1524882
U	138393	0
U	13846|provirus_45485_75354	0
U	138544	0
U	138549	0
C	138579	2731619
C	13863|provirus_87801_118502	10239
U	138640	0
C	138692	2731619
C	138698	1054461
U	138737	0
U	13874	0
U	138971	0
U	139047	0
U	139058	0
C	139079	2884420
C	139088	396359
C	13912	1567027
C	139210	12336
U	139340	0
U	139411	0
U	139486	0
C	139504	2710495
C	139546	10239
C	139583	1127516
C	1396	1327974
U	139633	0
U	139715	0
U	139745	0
U	13984	0
C	139882	2283015
C	139961	396359
C	139964|provirus_7766_25542	251749
U	139996	0
U	140007	0
C	140015	754053
U	140042	0
U	14006	0
C	140079	2710495
U	1400|provirus_49120_64816	0
U	140110	0
U	140201	0
U	140319	0
C	140341	396359
U	140436	0
C	140464	2843455
U	140502	0
U	14060	0
U	140701	0
U	140747	0
U	140988	0
U	140993	0
C	141028	1150991
C	141074	2576500
C	14108|provirus_162_32964	2731619
U	141116	0
U	141129	0
C	141213	2283015
C	141288	2710495
C	141302|provirus_3_16201	1586714
C	141303	2942969
C	14131	2710495
U	141343	0
U	141394	0
U	141415	0
C	141451|provirus_16426_53235	2083300
C	141457	1567012
U	14148	0
C	141495|provirus_27369_88550	1927017
U	141496	0
U	141509	0
U	141548	0
U	141632	0
U	141672	0
C	14170|provirus_2_47824	1567011
C	141768|provirus_21269_47426	2731942
U	141774	0
U	141777	0
U	141845	0
C	141861|provirus_1_23817	2731619
U	141888	0
U	141894	0
U	141961	0
U	142029	0
C	142146	2842525
C	142160	2731619
U	142186	0
C	142199	2788787
C	142208	2731619
U	142238	0
C	142266	396359
U	142271	0
U	142295	0
U	142303|provirus_151121_162015	0
U	142325	0
C	14262	139870
U	142675|provirus_22863_33693	0
U	142717	0
C	142756|provirus_2_28575	2731619
C	142760	2731619
C	142810	2731619
C	142846|provirus_1_11753	2942969
U	142866	0
U	142913	0
C	142942	139870
C	142945	1567013
C	143029	331278
C	143046	1537091
C	143136	10239
C	143325	2772078
C	14338	1499987
C	143403|provirus_4546_48393	2530023
U	143459	0
U	14350	0
C	143525|provirus_3_41941	10372
U	143555	0
U	143583	0
U	143587|provirus_42028_76197	0
C	143659|provirus_1_28513	1567011
U	143692	0
C	14376	2731360
C	14378	2070184
C	143818	1623305
C	143833|provirus_14803_24363	2885983
U	14386	0
U	14388	0
U	143975	0
C	14399	2099444
C	143999	2986394
C	144065|provirus_643_30970	59241
U	144189	0
U	144266	0
C	144282	2946167
U	144372	0
C	144394|provirus_39062_52395	2109587
C	144437|provirus_9402_46345	1649240
U	144607	0
C	144630	1552735
U	144755	0
C	144849	1572745
C	144921	2731619
C	144931	1
C	144936	2070181
C	144958	1927017
C	144982	396359
C	14498|provirus_61750_72240	2283015
U	145023	0
U	145085	0
U	145128	0
U	145164	0
U	145179	0
C	145182|provirus_10773_58631	2885983
U	145185	0
U	145228	0
C	14525	2788787
U	145314	0
C	145337	2948610
U	145353	0
C	145452	2731942
U	145583	0
U	145589	0
C	14571	871584
C	145749	2986394
U	145884	0
C	145890	2731619
U	14590	0
U	145907	0
C	146003	1792245
U	146041	0
C	146097|provirus_23600_51440	2788787
U	146127	0
U	14619	0
U	1462	0
C	14620|provirus_13694_19087	2788787
U	146243	0
U	14626	0
U	146332	0
U	146386	0
U	146498	0
U	146522	0
U	146537	0
U	146549	0
C	146614	2731619
U	146652	0
U	146745	0
C	146817	186789
U	146822	0
U	146828	0
C	146900	140410
U	146938	0
U	147045	0
U	14705	0
U	147077	0
U	147121	0
U	147152	0
C	147163	2731619
U	147188	0
C	147196	1920294
U	147252	0
C	147278	2788787
C	147335	1537091
C	147367	2070182
C	147371	2510942
C	147385|provirus_7066_30378	2731619
U	147453	0
U	14748	0
C	147522	10239
U	147530	0
U	147533	0
U	14754	0
U	147585	0
C	147607	1147043
U	147694	0
U	147716	0
U	147825	0
U	147918	0
C	148010	1305708
U	148036	0
U	148053	0
C	148074	1352230
C	148124	1327974
C	148173	2731619
C	148193	10239
U	1482	0
U	14824	0
C	148293	12402
C	148315	2070184
C	14832|provirus_10202_27371	1923097
C	14836	3025408
U	148401	0
U	148421	0
U	148523	0
U	148596|provirus_11558_18977	0
U	148599	0
C	148610	2070185
C	148632	2731619
U	148640	0
U	148646	0
U	148785	0
C	148815	2070182
C	148828	396359
U	148830	0
U	148831	0
C	14885|provirus_6798_108214	2884420
U	148865	0
U	148882	0
U	148986	0
U	149049	0
U	149094	0
U	149096	0
U	14916	0
C	149288	1537091
U	149300	0
C	149364|provirus_7844_88270	1623278
U	149377	0
U	149576	0
U	149600	0
U	149605	0
C	149641|provirus_8739_34749	2788787
U	149771	0
U	149787	0
C	149805|provirus_5734_53342	2530023
U	149844	0
U	149852	0
U	14989	0
U	149895	0
U	149903	0
U	149981	0
U	150073	0
C	150087	2731619
C	150094	10239
C	150129	2731619
C	15016	386792
U	150251	0
U	150271	0
C	150304	2731619
U	150328	0
C	150330	2070181
C	15047	2070185
U	150479	0
U	150510	0
U	150528	0
U	150562	0
U	150581	0
U	150594	0
U	150598	0
U	150618	0
U	150645	0
U	1506|provirus_117854_128659	0
U	150779	0
U	150797	0
U	15088	0
C	150887	1922892
U	150977	0
C	151004	1572712
C	151020	2857501
U	15104	0
C	151060	59241
C	151140	396359
U	15116	0
C	151222	2894785
U	151232	0
U	15124	0
U	15125	0
C	151274	2070187
U	151280	0
U	151296	0
C	151310|provirus_1_22497	2283015
C	15138|provirus_1_76334	10239
U	151405	0
U	151412|provirus_137496_154141	0
C	151412|provirus_63312_106611	2596966
U	15142	0
C	151494	10239
C	151551	1567012
U	151555	0
C	15159	10239
C	15165	2731619
U	151786	0
U	151793|provirus_34487_61167	0
U	1518	0
C	151808|provirus_153173_169524	2788787
U	151819	0
C	151845	2927622
C	151926	2725616
C	152038	764562
U	152048	0
U	152052|provirus_11900_62294	0
U	15206	0
U	152075	0
U	152081	0
U	152084	0
U	152093	0
U	152108	0
C	152121|provirus_7361_68008	1623278
U	152124	0
C	152135	2788787
U	152137	0
U	152156	0
U	152190	0
U	152226|provirus_2701_37297	0
C	15224	1887650
U	152263	0
U	152264	0
U	152327|provirus_113203_129675	0
U	152375	0
C	1523|provirus_18_22546	1871678
C	15242	59241
C	152447	2731619
U	15250	0
C	152502|provirus_4121_14804	10239
U	152554|provirus_7037_29093	0
C	152566	2283015
C	152606	99179
U	152609	0
U	152646	0
U	15265	0
C	152660	396359
U	15270	0
U	152790	0
U	15280	0
U	152827|provirus_3_10506	0
C	152889|provirus_12015_38412	2340716
U	152892	0
U	152976	0
U	152989	0
U	15301	0
U	153012	0
U	153048	0
U	15305	0
U	15307	0
U	153072	0
C	153094	2713276
U	153172	0
C	153207	396359
U	153216	0
C	153310	2731619
U	15333	0
U	153347	0
U	15337	0
C	153390	10239
U	153544	0
C	153616	2070186
U	153617	0
U	153632	0
C	153644	1916107
U	153687	0
U	153694	0
C	153724	59241
U	153740	0
U	153776	0
U	153782	0
U	153832	0
U	153|provirus_12_13701	0
U	15401	0
U	154061	0
C	154182	2731942
U	154206	0
C	154215	2340716
U	154216	0
C	154285	1643326
C	154395	1349410
C	154399	1537091
U	154418|provirus_3_57862	0
U	154429	0
U	154469	0
U	154562	0
C	15463	10239
C	154640	2731619
U	154641|provirus_11137_19356	0
U	154675	0
C	15468	2282396
U	154789	0
U	154834	0
U	154838	0
U	154875	0
U	1548|provirus_51423_100452	0
C	154943	2894367
U	154950	0
U	154989	0
C	155049|provirus_7908_78849	1927017
U	155118	0
U	15513	0
C	155229	2731942
U	155247	0
C	155323|provirus_38407_58097	2070183
C	155401	2070187
C	155406	2590880
C	155440	2731619
U	155489	0
C	155578|provirus_65630_104054	2731619
C	155589	2919549
U	155592	0
U	155594	0
U	155691|provirus_5960_23572	0
U	155715	0
C	155752	2948610
U	155821	0
C	155889	139870
U	155906	0
C	155909	2986411
U	155970|provirus_10694_40237	0
U	155979	0
C	156007|provirus_153556_168792	2169536
C	156007|provirus_77045_103628	2731619
C	156028|provirus_7718_68365	1623278
C	156139|provirus_5581_49783	2656526
U	156167	0
C	156187	2710495
C	156213	2108137
U	156225	0
C	156277	396359
U	15630	0
C	156307	77775
C	156362	2732012
C	156400	1916107
U	156403|provirus_1_10668	0
C	156404	2731942
C	156490|provirus_31266_54794	2731619
U	156503	0
C	156506	396359
C	156592	139870
C	156596	1567013
U	15660	0
C	156698	2107707
C	156711	1567012
U	156746	0
U	156747	0
C	156850	10239
U	156856	0
U	156881	0
C	156927|provirus_1_12763	2772076
U	156951	0
C	156952	1914851
U	157069	0
U	157123	0
U	157152	0
U	157156	0
C	157207	77775
U	157274	0
C	157401	99179
C	157420	110456
C	157422	1572712
C	157432	2946167
U	157557	0
C	157563	1572712
U	157587	0
C	157599	910474
U	157650	0
U	157674	0
U	157684	0
U	157698	0
U	157790|provirus_118_15312	0
U	157819	0
U	157829	0
C	157838	1567012
U	157858	0
U	157893	0
U	157919	0
U	15792	0
U	157939	0
C	157961	1567012
U	157968	0
U	158032	0
U	158088	0
C	158191	2932878
C	15821	97195
C	158210	2109587
C	158212	877240
C	158246|provirus_10303_91456	1623278
C	158260	2070185
U	158283	0
U	158322	0
C	158372	12402
U	158386	0
U	158495	0
U	158529|provirus_2_84336	0
C	158529|provirus_92154_147848	10239
U	158530	0
U	158544	0
U	158603	0
U	158604	0
C	158642	936152
U	158667	0
U	158706	0
U	15878|provirus_8800_45120	0
C	158797|provirus_25_12533	2731619
U	158867	0
U	158930	0
C	158945	2881399
U	158982	0
C	15899	2788787
U	158998	0
C	159121	1792245
U	159178	0
U	159216	0
C	1592|provirus_65538_86712	1305708
U	15934	0
C	159343|provirus_74822_107142	2772071
U	159399|provirus_50_29175	0
C	159454	2986394
C	159458	1922892
C	159574	2942969
C	159592|provirus_3_52097	2731619
C	159606	2283015
C	159667	2884420
U	15972	0
C	159743	2732969
C	159763|provirus_7401_88046	1623278
C	159810	2108137
U	15983	0
U	159830	0
C	159836	2731619
C	159911	2885983
U	159998	0
U	160004|provirus_56352_69830	0
C	160084	2070185
C	160146	2283015
U	160151	0
U	160158	0
C	16015|provirus_53580_111951	1198136
U	16017	0
U	160230	0
U	160232	0
U	160248	0
U	160280	0
U	160329	0
C	16033	1161901
U	160350	0
C	160363	1643326
C	160437	396359
U	160482	0
U	160537	0
C	160641	1430441
C	160685	1349410
U	160698	0
C	160749|provirus_59657_88735	1873341
U	16075	0
C	160771	2731619
U	160813	0
C	160872	396359
U	160895	0
C	160905	2731619
C	160964|provirus_205_33749	2731619
U	160974	0
U	161005	0
C	161016	2731619
C	161019	2857501
U	161027	0
U	161056	0
U	161078	0
U	161089	0
U	161185|provirus_86813_100205	0
U	161192	0
U	161206	0
U	161221	0
U	161407	0
U	161519	0
C	161591	1161901
C	16168	2932878
U	161695	0
C	161722	2885983
U	161742	0
C	161743	2731619
C	161752	1537091
C	161753	1537091
C	161767	1582152
C	161786	2731619
C	161793	1916107
U	161841	0
U	161843	0
U	161844	0
U	161926	0
U	161975	0
U	161993	0
U	162018	0
U	162076	0
U	162106	0
U	162129	0
U	162166	0
C	162201	2510942
U	162218	0
U	162223|provirus_72356_89001	0
C	162235	2946167
U	162275	0
U	162317	0
U	162363	0
C	162439	2948645
U	16246	0
U	162509|provirus_12464_25587	0
C	162539	139870
C	162554|provirus_143676_199953	2951390
U	162554|provirus_40778_135449	0
U	162649	0
U	162679	0
C	162706|provirus_9631_24650	2340716
